@relation data_res_ailerons.

@attribute attr_0 numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute attr_36 numeric
@attribute attr_37 numeric
@attribute attr_38 numeric
@attribute attr_39 numeric
@attribute target numeric

@data
165,4,0.52,0.12,0.42,-0.1,-6,-12,0,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.138889
-294,2,0.39,0.18,0.87,1.4,-5,-20,-0.009,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.194444
-601,-19,0.1,-0.14,1.01,2.1,-4,15,-0.021,2.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.166667
-138,-41,-0.42,-0.18,0.57,1.5,-5,20,-0.012,-0.5,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-0.111111
-14,-42,-0.48,-0.2,0.45,1.2,-5,21,-0.011,0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,-0.001,0,-0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,0.4,0.015,-0.083333
397,2,0.17,0.04,0.18,-0.5,-6,-4,0.011,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.138889
-311,15,-0.19,0.07,0.83,0.5,-5,-8,-0.005,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.111111
-124,-13,-0.04,-0.07,0.61,-0.4,-6,8,0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
-71,-13,-0.09,-0.13,0.53,-0.7,-7,15,0.001,-1.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-0.111111
353,14,0.25,0.06,0.22,-0.4,-6,-4,0.007,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-75,29,-0.11,0.09,0.62,0.6,-5,-10,-0.011,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.111111
219,3,0.13,-0.09,0.3,-0.2,-6,5,0.004,0.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
-466,45,-0.19,-0.05,0.98,0.4,-6,-14,-0.002,4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.6,0.019,-0.111111
-113,26,-0.13,-0.17,0.55,-0.2,-6,18,0.006,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.016,0.016,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0.003,0,0.001,0,0,0,0.5,0.015,-0.138889
-25,38,-0.15,0.04,0.55,-0.9,-7,-3,0.001,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.111111
-44,36,-0.08,-0.08,0.53,-1.1,-7,6,0.006,1.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
-374,-11,0.08,-0.03,0.84,-0.2,-6,4,-0.003,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.166667
-24,-40,-0.19,-0.08,0.5,-0.6,-6,9,-0.003,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
-291,4,-0.19,0.15,0.83,-0.3,-6,-16,0.003,0,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.111111
-16,-28,0.16,-0.1,0.48,-0.6,-6,12,0.007,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.138889
-218,-7,-0.14,0.04,0.72,-0.6,-6,-3,0.002,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,-0.003,0,0,0,0.5,0.018,-0.111111
214,-10,0.07,-0.09,0.28,-0.8,-7,11,0.004,-0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.138889
173,-11,0.14,0.04,0.36,-0.3,-6,-4,-0.001,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
-135,-8,-0.18,0.05,0.65,-0.3,-6,-5,-0.005,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.138889
-53,-7,0.18,0.04,0.57,-0.4,-6,-4,0,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
-148,-12,0.11,0.05,0.66,0.1,-6,-6,-0.007,0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.138889
352,-16,0.09,0.19,0.22,0.7,-5,-7,-0.002,-3.5,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-146,-10,-0.29,0.06,0.66,0.4,-6,-7,-0.009,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.138889
-156,-25,-0.26,-0.02,0.64,-1.1,-7,3,0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
-30,-30,-0.04,-0.03,0.52,-1.7,-8,4,0.008,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,-0.001,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0.5,0.017,-0.083333
96,-29,0.24,-0.04,0.4,-1.4,-7,6,0.013,-0.2,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
31,-22,0.54,-0.02,0.45,0.8,-5,8,0,-0.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
71,-21,0.53,-0.05,0.42,1.3,-5,4,-0.003,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.194444
-95,-18,-0.23,0.07,0.62,2.3,-4,-9,-0.021,0.1,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.138889
-173,-20,-0.41,-0.02,0.68,1.9,-4,-8,-0.015,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0.5,0.018,-0.111111
201,-20,0.05,-0.02,0.31,-1.1,-7,3,0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
159,2,0.17,0.11,0.4,-0.5,-6,-10,-0.001,0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-130,3,0.08,0.12,0.67,0,-6,-13,-0.007,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.138889
-321,-9,-0.03,-0.01,0.78,0.1,-6,6,-0.003,0,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
-31,-39,0.17,-0.09,0.49,0.4,-6,10,0.002,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.194444
137,-29,-0.28,0.02,0.38,0.6,-5,-2,-0.012,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.138889
-71,-24,-0.39,0.11,0.61,-0.9,-7,-12,0.004,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.5,0.019,-0.111111
-237,-29,-0.25,-0.12,0.72,-1.5,-7,-5,0.013,2.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.083333
-109,-35,0.07,-0.05,0.58,-1.7,-8,7,0.016,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.166667
-176,-38,0.21,-0.03,0.69,-0.8,-7,-11,-0.007,1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,-0.138889
-3,-26,-0.13,0,0.5,-0.6,-7,2,-0.001,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
142,-20,0.09,-0.02,0.36,-0.8,-7,3,0.004,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
131,-14,0.16,0.13,0.44,-0.5,-6,-15,0.002,-1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.111111
32,-13,0.21,-0.02,0.46,0.4,-6,2,-0.001,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
-124,-5,-0.24,0.03,0.61,0.4,-6,3,-0.001,-1.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
256,1,0.08,0.18,0.33,-0.3,-6,-14,0.006,-3.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.138889
-320,-3,0.15,0.11,0.83,0.6,-5,-12,-0.002,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.5,0.019,-0.166667
-179,-35,-0.19,-0.12,0.62,0.6,-5,12,-0.006,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.111111
175,-35,-0.14,-0.08,0.31,-0.2,-6,10,0.007,-0.3,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.138889
204,-16,0.04,0.05,0.33,-0.3,-6,-5,0.002,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.111111
192,-4,0.12,-0.02,0.32,0.1,-6,2,0.001,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
17,5,0.12,0.13,0.55,0.5,-5,-19,-0.002,1.4,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.111111
-258,0,0.1,-0.1,0.71,0.7,-5,5,-0.002,3.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.166667
-69,-20,-0.28,-0.09,0.53,0.5,-5,10,-0.011,-0.4,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.138889
104,-17,-0.38,0.01,0.4,-0.6,-7,2,0.001,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
270,3,0.17,-0.02,0.24,-1.7,-8,4,0.011,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.5,0.017,-0.138889
-288,7,0.36,0.11,0.8,0.3,-6,-12,-0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,-0.003,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-226,-28,-0.15,-0.11,0.66,1.1,-5,11,-0.011,0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.111111
448,-20,-0.18,0.09,0.08,-0.1,-6,7,0.003,-3.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
254,19,-0.03,0.06,0.29,-0.6,-6,-6,0.001,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.083333
59,27,0.15,0.08,0.48,-0.5,-6,-11,0.009,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.019,-0.111111
-34,28,0.22,0.2,0.59,-0.3,-6,-18,0.008,-1.8,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.02,-0.138889
-70,27,0.24,0.17,0.63,-0.3,-6,-19,0.008,-0.6,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.02,-0.111111
-251,19,0.29,0.02,0.71,0.5,-6,4,-0.002,-0.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
-28,1,-0.3,0.01,0.52,0.3,-6,0,-0.003,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
147,12,0.22,0.1,0.38,-0.6,-7,-3,0.005,-1.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.138889
-52,15,0.26,0.11,0.59,0.2,-6,-14,-0.003,0.6,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-334,8,0.13,0.14,0.86,0.6,-5,-16,-0.012,-0.3,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.194444
-552,-14,-0.2,0.04,1.01,0.6,-5,-5,-0.015,-0.4,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.111111
433,2,0.39,0.05,0.12,0.2,-6,-5,0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.138889
266,20,0.32,0.17,0.3,1.4,-5,-11,-0.008,-2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-325,15,-0.18,-0.1,0.75,1.8,-4,10,-0.01,2.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
-78,8,0.08,0.1,0.6,0,-6,-11,0.007,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.138889
-340,0,0.16,0.11,0.85,0.3,-6,-13,-0.001,0.1,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.111111
-434,-6,0.15,0.12,0.93,0.5,-6,-13,-0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0,0,0,0,0,0,-0.002,0,0,0,-0.002,0,0,0,0.5,0.019,-0.166667
-453,-45,-0.22,-0.04,0.89,0.6,-5,4,-0.011,0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.5,0.017,-0.083333
-180,-58,-0.27,-0.15,0.6,-0.1,-6,14,0.01,0.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-0.138889
138,-57,-0.11,-0.08,0.35,-0.6,-6,6,0.002,0.8,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.083333
387,-45,0.1,-0.08,0.11,-0.7,-7,10,0.011,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.5,0.016,-0.138889
-294,-31,0.09,0.05,0.8,0.5,-5,-14,-0.006,0.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.018,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0.5,0.018,-0.166667
-104,-43,-0.21,-0.03,0.58,0.4,-6,3,-0.011,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.111111
108,-40,0.19,-0.01,0.39,-0.7,-7,2,0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.138889
125,-30,0.16,0.02,0.38,0.4,-6,-2,-0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.166667
62,-23,-0.15,0.03,0.45,0.6,-5,-3,-0.01,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.111111
275,-12,-0.05,0.14,0.27,-0.5,-6,-4,0.005,-3.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.138889
54,-4,0.07,0.11,0.49,-0.4,-6,-14,0.002,0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.111111
30,-4,0.07,0.12,0.51,-0.4,-6,-13,0.002,0.4,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.138889
66,-21,0.03,-0.06,0.41,0.5,-6,6,-0.002,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-0.111111
127,-20,0.01,-0.05,0.36,0.5,-5,6,-0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.016,-0.166667
32,-12,-0.13,0.09,0.49,0.4,-6,-9,-0.007,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.019,-0.111111
112,1,0.22,0.08,0.4,1.1,-5,0,-0.002,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.138889
-29,3,0.17,0.18,0.58,1.5,-4,-16,-0.007,-2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-454,-9,-0.14,0.15,0.96,1.6,-4,-17,-0.014,0.1,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,-0.002,0,-0.003,0,0,0,0.6,0.02,-0.111111
